	city	city_ascii
649	Alcanar	Alcanar
650	San Juan del Puerto	San Juan del Puerto
651	Valsequillo de Gran Canaria	Valsequillo de Gran Canaria
652	Miajadas	Miajadas
653	Santiponce	Santiponce
654	Pizarra	Pizarra
655	Puebla del Caramiñal	Puebla del Caraminal
656	Buñol	Bunol
657	El Campo	El Campo
658	Senmanat	Senmanat
659	Burela de Cabo	Burela de Cabo
660	Alayor	Alayor
661	Arenys de Munt	Arenys de Munt
662	San Fausto de Campcentellas	San Fausto de Campcentellas
663	Palomares del Río	Palomares del Rio
664	Colmenarejo	Colmenarejo
665	Cervera	Cervera
666	Ortuella	Ortuella
667	El Molar	El Molar
668	Polinyá	Polinya
669	Cervelló	Cervello
670	Cúllar-Vega	Cullar-Vega
671	Sauzal	Sauzal
672	Santa Comba	Santa Comba
673	Muro del Alcoy	Muro del Alcoy
674	Santa Coloma de Cervelló	Santa Coloma de Cervello
675	Rafelbuñol	Rafelbunol
676	Santa María de Cayón	Santa Maria de Cayon
677	Catral	Catral
678	San Sebastián de la Gomera	San Sebastian de la Gomera
679	Montoro	Montoro
680	Cistérniga	Cisterniga
681	Valldoreix	Valldoreix
682	San Fructuoso de Bagés	San Fructuoso de Bages
683	Tineo	Tineo
684	Sabiñánigo	Sabinanigo
685	Suances	Suances
686	Segorbe	Segorbe
687	El Espinar	El Espinar
688	Loeches	Loeches
689	Binisalem	Binisalem
690	Puig	Puig
691	Manzanares el Real	Manzanares el Real
692	Almagro	Almagro
693	Silleda	Silleda
694	Tona	Tona
695	Cheste	Cheste
696	San Lorenzo de Descardazar	San Lorenzo de Descardazar
697	Tordesillas	Tordesillas
698	Padul	Padul
699	Villamediana de Iregua	Villamediana de Iregua
700	Redován	Redovan
701	Llagostera	Llagostera
702	Bembibre	Bembibre
703	El Corrillo	El Corrillo
704	Toro	Toro
705	Villanueva de Córdoba	Villanueva de Cordoba
706	Reocín	Reocin
707	Bigastro	Bigastro
708	Cabezón de la Sal	Cabezon de la Sal
709	Foyos	Foyos
710	Ollería	Olleria
711	Canet de Berenguer	Canet de Berenguer
712	Padrón	Padron
713	Legazpia	Legazpia
714	Cabrils	Cabrils
715	Herencia	Herencia
716	Navia	Navia
717	Monforte del Cid	Monforte del Cid
718	Campillos	Campillos
719	Monserrat	Monserrat
720	Aracena	Aracena
721	Nájera	Najera
722	Cintruénigo	Cintruenigo
723	Archidona	Archidona
724	Chantada	Chantada
725	Corella	Corella
726	Carboneras	Carboneras
727	Cenes de la Vega	Cenes de la Vega
728	Arico el Nuevo	Arico el Nuevo
729	Los Santos de Maimona	Los Santos de Maimona
730	Pedreguer	Pedreguer
731	Roquetas	Roquetas
732	Villanueva del Arzobispo	Villanueva del Arzobispo
733	Vidreras	Vidreras
734	San Esteban Sasroviras	San Esteban Sasroviras
735	Olvera	Olvera
736	Monachil	Monachil
737	Pinoso	Pinoso
738	Valencina de la Concepción	Valencina de la Concepcion
739	Valmaseda	Valmaseda
740	Sampedor	Sampedor
741	Pravia	Pravia
742	Arévalo	Arevalo
743	Artá	Arta
744	Villaverde del Río	Villaverde del Rio
745	Brion	Brion
746	Berango	Berango
747	Puentedeume	Puentedeume
748	Caldas de Malavella	Caldas de Malavella
749	Centellas	Centellas
750	Almodóvar del Río	Almodovar del Rio
751	Gélida	Gelida
752	Santa Eulalia de Ronsaná	Santa Eulalia de Ronsana
753	Dolores	Dolores
754	Marchamalo	Marchamalo
755	Trigueros	Trigueros
756	Viladecaballs	Viladecaballs
757	La Puebla de Montalbán	La Puebla de Montalban
758	Villanueva del Ariscal	Villanueva del Ariscal
759	Malagón	Malagon
760	Abadiano Celayeta	Abadiano Celayeta
761	Cobeña	Cobena
762	Cox	Cox
763	Castro del Río	Castro del Rio
764	Benahavís	Benahavis
765	Bornos	Bornos
766	Peñíscola	Peniscola
767	Vega de San Mateo	Vega de San Mateo
768	Azuaga	Azuaga
769	Onil	Onil
770	Ondara	Ondara
771	Callosa de Ensarriá	Callosa de Ensarria
772	Gerena	Gerena
773	Tobarra	Tobarra
774	Lorquí	Lorqui
775	Sotomayor	Sotomayor
776	Cee	Cee
777	El Paso	El Paso
778	Villamayor	Villamayor
779	Guisona	Guisona
780	Oroso	Oroso
781	Astigarraga	Astigarraga
782	La Rambla	La Rambla
783	Elorrio	Elorrio
784	San Nicolás	San Nicolas
785	Villarejo de Salvanés	Villarejo de Salvanes
786	Valverde de la Virgen	Valverde de la Virgen
787	Breña Alta	Brena Alta
788	Albuñol	Albunol
789	Montblanch	Montblanch
790	Benacazón	Benacazon
791	Begas	Begas
792	Talayuela	Talayuela
793	Collado Mediano	Collado Mediano
794	Cercedilla	Cercedilla
795	Teyá	Teya
796	Andorra	Andorra
797	Villa del Río	Villa del Rio
798	Bujalance	Bujalance
799	Cazorla	Cazorla
800	Derio	Derio
801	Pedro Muñoz	Pedro Munoz
802	Arechavaleta	Arechavaleta
803	Torreperogil	Torreperogil
804	Finestrat	Finestrat
805	San Vicente de Mont-Alt	San Vicente de Mont-Alt
806	Massanet de la Selva	Massanet de la Selva
807	Algarrobo	Algarrobo
808	Huéscar	Huescar
809	Dúrcal	Durcal
810	Fuentes de Andalucía	Fuentes de Andalucia
811	Roda de Bará	Roda de Bara
812	Moncófar	Moncofar
813	Capellades	Capellades
814	Navarcles	Navarcles
815	Museros	Museros
816	Montellano	Montellano
817	Benalup de Sidonia	Benalup de Sidonia
818	Llissá de Vall	Llissa de Vall
819	Náquera	Naquera
820	San Clemente	San Clemente
821	Puerto Serrano	Puerto Serrano
822	Fuente el Saz	Fuente el Saz
823	Vimianzo	Vimianzo
824	Vacarisas	Vacarisas
825	Buñola	Bunola
826	La Ametlla de Mar	La Ametlla de Mar
827	Almacellas	Almacellas
828	Calamonte	Calamonte
829	Argamasilla de Alba	Argamasilla de Alba
830	San Luis	San Luis
831	Casares	Casares
832	Burguillos	Burguillos
833	Paradas	Paradas
834	Guareña	Guarena
835	Infiesto	Infiesto
836	Güeñes	Guenes
837	Taradell	Taradell
838	Constantí	Constanti
839	Mojácar	Mojacar
840	Bergondo	Bergondo
841	Venta de Baños	Venta de Banos
842	Negreira	Negreira
843	Sallent	Sallent
844	Turís	Turis
845	Marmolejo	Marmolejo
846	Argés	Arges
847	San Felíu de Codinas	San Feliu de Codinas
848	La Canonja	La Canonja
849	Ríudoms	Riudoms
850	Cedeira	Cedeira
851	Fuente del Maestre	Fuente del Maestre
852	Moraleja	Moraleja
853	Puebla de Alfindén	Puebla de Alfinden
854	Jimena de la Frontera	Jimena de la Frontera
855	Hinojosa del Duque	Hinojosa del Duque
856	Orio	Orio
857	Arbucias	Arbucias
858	Alcalá de Chivert	Alcala de Chivert
859	Alpicat	Alpicat
860	Las Pedroñeras	Las Pedroneras
861	Briviesca	Briviesca
862	San Antonio de Vilamajor	San Antonio de Vilamajor
863	San Adrián	San Adrian
864	Blanca	Blanca
865	Villamuriel de Cerrato	Villamuriel de Cerrato
866	Lloseta	Lloseta
867	Valdoviño	Valdovino
868	Carral	Carral
869	Almensilla	Almensilla
870	Jaraiz de la Vera	Jaraiz de la Vera
871	Lezo	Lezo
872	Vélez Rubio	Velez Rubio
873	Gata de Gorgos	Gata de Gorgos
874	Zaratán	Zaratan
875	Olula del Río	Olula del Rio
876	Torrellas de Llobregat	Torrellas de Llobregat
877	Miraflores de la Sierra	Miraflores de la Sierra
878	Sarriá de Ter	Sarria de Ter
