	city	city_ascii
1935	Aubigny-sur-Nère	Aubigny-sur-Nere
1936	Ploumagoar	Ploumagoar
1937	Champagne-sur-Oise	Champagne-sur-Oise
1938	Cancale	Cancale
1939	Brébières	Brebieres
1940	Commercy	Commercy
1941	Saint-Privat-des-Vieux	Saint-Privat-des-Vieux
1942	Drusenheim	Drusenheim
1943	Grand-Champ	Grand-Champ
1944	Piolenc	Piolenc
1945	Trilport	Trilport
1946	Plouhinec	Plouhinec
1947	Châtillon-sur-Seine	Chatillon-sur-Seine
1948	Faulquemont	Faulquemont
1949	Viry	Viry
1950	Mirecourt	Mirecourt
1951	Saint-Étienne-au-Mont	Saint-Etienne-au-Mont
1952	Cucq	Cucq
1953	Vic-le-Comte	Vic-le-Comte
1954	Condat-sur-Vienne	Condat-sur-Vienne
1955	Missillac	Missillac
1956	Penmarch	Penmarch
1957	Bédarrides	Bedarrides
1958	Longuyon	Longuyon
1959	Marquise	Marquise
1960	La Grand-Combe	La Grand-Combe
1961	Châteaulin	Chateaulin
1962	Mouguerre	Mouguerre
1963	Bléré	Blere
1964	Sully-sur-Loire	Sully-sur-Loire
1965	Rosheim	Rosheim
1966	Château-Arnoux-Saint-Auban	Chateau-Arnoux-Saint-Auban
1967	La Ferrière	La Ferriere
1968	Rocbaron	Rocbaron
1969	Scaër	Scaer
1970	Rambervillers	Rambervillers
1971	Saint-Michel-Chef-Chef	Saint-Michel-Chef-Chef
1972	Decize	Decize
1973	Le Rove	Le Rove
1974	Ligné	Ligne
1975	Saint-Gilles	Saint-Gilles
1976	La Balme-de-Sillingy	La Balme-de-Sillingy
1977	Mazé	Maze
1978	Saint-Pourçain-sur-Sioule	Saint-Pourcain-sur-Sioule
1979	Mourmelon-le-Grand	Mourmelon-le-Grand
1980	Briare	Briare
1981	Le Pellerin	Le Pellerin
1982	Saint-Germain-du-Puy	Saint-Germain-du-Puy
1983	Locmaria-Plouzané	Locmaria-Plouzane
1984	Villeneuve-sur-Yonne	Villeneuve-sur-Yonne
1985	Plessé	Plesse
1986	Grans	Grans
1987	Bessan	Bessan
1988	Conches-en-Ouche	Conches-en-Ouche
1989	Pacy-sur-Eure	Pacy-sur-Eure
1990	Cuges-les-Pins	Cuges-les-Pins
1991	Peyrolles-en-Provence	Peyrolles-en-Provence
1992	Pourrières	Pourrieres
1993	Le Bourget-du-Lac	Le Bourget-du-Lac
1994	Champniers	Champniers
1995	Villers-le-Lac	Villers-le-Lac
