	city	city_ascii
1625	Serafina Corêa	Serafina Corea
1626	Jacupiranga	Jacupiranga
1627	Jaguaretama	Jaguaretama
1628	Pontalina	Pontalina
1629	Nazaré Paulista	Nazare Paulista
1630	Rio Claro	Rio Claro
1631	Cêrro Azul	Cerro Azul
1632	Belterra	Belterra
1633	São Benedito do Rio Preto	Sao Benedito do Rio Preto
1634	Sapeaçu	Sapeacu
1635	Pirapora do Bom Jesus	Pirapora do Bom Jesus
1636	Não-Me-Toque	Nao-Me-Toque
1637	Presidente Getúlio	Presidente Getulio
1638	Cairu	Cairu
1639	Cássia	Cassia
1640	Pouso Redondo	Pouso Redondo
1641	Cipó	Cipo
1642	Tanque Novo	Tanque Novo
1643	Boqueirão	Boqueirao
1644	Novo Airão	Novo Airao
1645	Ribeirão Branco	Ribeirao Branco
1646	São Paulo do Potengi	Sao Paulo do Potengi
1647	Água Branca	Agua Branca
1648	Seara	Seara
1649	Magalhães de Almeida	Magalhaes de Almeida
1650	Belém	Belem
1651	Amarante	Amarante
1652	Filadélfia	Filadelfia
1653	Nova Era	Nova Era
1654	Afrânio	Afranio
1655	Peçanha	Pecanha
1656	Terra Roxa d’Oeste	Terra Roxa d'Oeste
1657	Cafelândia	Cafelandia
1658	São Raimundo das Mangabeiras	Sao Raimundo das Mangabeiras
1659	Malhada	Malhada
1660	Maruim	Maruim
1661	Pedra Preta	Pedra Preta
1662	Conchas	Conchas
1663	Capela	Capela
1664	Tapiramutá	Tapiramuta
1665	Hidrolândia	Hidrolandia
1666	Montalvânia	Montalvania
1667	Santo Antônio do Amparo	Santo Antonio do Amparo
1668	São Domingos do Prata	Sao Domingos do Prata
1669	Souto Soares	Souto Soares
1670	Tapes	Tapes
1671	Faxinal	Faxinal
1672	Urandi	Urandi
1673	Carmópolis	Carmopolis
1674	Pôrto Murtinho	Porto Murtinho
1675	Monsenhor Tabosa	Monsenhor Tabosa
1676	Bom Sucesso	Bom Sucesso
1677	Clevelândia	Clevelandia
1678	Cesário Lange	Cesario Lange
1679	Cumaru	Cumaru
1680	Ribeirópolis	Ribeiropolis
1681	Araçagi	Aracagi
1682	Santana do Cariri	Santana do Cariri
1683	Itirapina	Itirapina
1684	Canudos	Canudos
1685	Urucuia	Urucuia
1686	Adustina	Adustina
1687	Itaquitinga	Itaquitinga
1688	Elias Fausto	Elias Fausto
1689	Urucará	Urucara
1690	Capistrano	Capistrano
1691	Corbélia	Corbelia
1692	Abelardo Luz	Abelardo Luz
1693	Tijucas do Sul	Tijucas do Sul
1694	Resplendor	Resplendor
1695	Nova Canaã	Nova Canaa
1696	Giruá	Girua
1697	Carmópolis de Minas	Carmopolis de Minas
1698	Macatuba	Macatuba
1699	Fundão	Fundao
1700	Água Fria	Agua Fria
1701	Itapiranga	Itapiranga
1702	Mangueirinha	Mangueirinha
1703	Rosário Oeste	Rosario Oeste
1704	Crixás	Crixas
1705	Aiuaba	Aiuaba
1706	Realeza	Realeza
1707	Terra Rica	Terra Rica
1708	América Dourada	America Dourada
1709	Santa Cecília	Santa Cecilia
1710	Severínia	Severinia
