	city	city_ascii
587	Edewecht	Edewecht
588	Friesoythe	Friesoythe
589	Heide	Heide
590	Radevormwald	Radevormwald
591	Flörsheim	Florsheim
592	Apolda	Apolda
593	Gardelegen	Gardelegen
594	Schwetzingen	Schwetzingen
595	Hockenheim	Hockenheim
596	Spremberg	Spremberg
597	Bad Harzburg	Bad Harzburg
598	Waldkirch	Waldkirch
599	Kitzingen	Kitzingen
600	Eislingen	Eislingen
601	Büdingen	Budingen
602	Eppingen	Eppingen
603	Sonthofen	Sonthofen
604	Elsdorf	Elsdorf
605	Xanten	Xanten
606	Seligenstadt	Seligenstadt
607	Osterode	Osterode
608	Ilsede	Ilsede
609	Quickborn	Quickborn
610	Germersheim	Germersheim
611	Stadtallendorf	Stadtallendorf
612	Versmold	Versmold
613	Zerbst	Zerbst
614	Bad Rappenau	Bad Rappenau
615	Wülfrath	Wulfrath
616	Aichach	Aichach
617	Lindlar	Lindlar
618	Coswig	Coswig
619	Sondershausen	Sondershausen
620	Geseke	Geseke
621	Harsefeld	Harsefeld
622	Schramberg	Schramberg
623	Traunreut	Traunreut
624	Waghäusel	Waghausel
625	Soltau	Soltau
626	Groß-Umstadt	Gross-Umstadt
627	Reichenbach/Vogtland	Reichenbach/Vogtland
628	Schenefeld	Schenefeld
629	Wipperfürth	Wipperfurth
630	Fröndenberg	Frondenberg
631	Bad Schwartau	Bad Schwartau
632	Bruchköbel	Bruchkobel
633	Werdau	Werdau
634	Günzburg	Gunzburg
635	Steinhagen	Steinhagen
636	Mühldorf	Muhldorf
637	Luckenwalde	Luckenwalde
638	Enger	Enger
639	Dillingen	Dillingen
640	Traunstein	Traunstein
641	Herborn	Herborn
642	Gauting	Gauting
643	Schifferstadt	Schifferstadt
644	Gerlingen	Gerlingen
645	Mössingen	Mossingen
646	Blieskastel	Blieskastel
647	Haßloch	Hassloch
648	Wachtberg	Wachtberg
649	Nidderau	Nidderau
650	Bad Salzungen	Bad Salzungen
651	Senden	Senden
652	Duderstadt	Duderstadt
653	Nördlingen	Nordlingen
654	Neufahrn bei Freising	Neufahrn bei Freising
655	Korntal-Münchingen	Korntal-Munchingen
656	Schortens	Schortens
657	Hiddenhausen	Hiddenhausen
658	Stadtlohn	Stadtlohn
659	Meinerzhagen	Meinerzhagen
660	Bad Waldsee	Bad Waldsee
661	Annaberg-Buchholz	Annaberg-Buchholz
662	Schwanewede	Schwanewede
663	Uetze	Uetze
664	Wittmund	Wittmund
665	Zülpich	Zulpich
666	Wilnsdorf	Wilnsdorf
667	Oberkirch	Oberkirch
668	Donauwörth	Donauworth
669	Greiz	Greiz
670	Hörstel	Horstel
671	Leinefelde	Leinefelde
672	Lichtenfels	Lichtenfels
673	Dingolfing	Dingolfing
674	Neustrelitz	Neustrelitz
675	Torgau	Torgau
676	Holzminden	Holzminden
677	Bad Krozingen	Bad Krozingen
678	Wildeshausen	Wildeshausen
679	Telgte	Telgte
680	Uetersen	Uetersen
681	Giengen an der Brenz	Giengen an der Brenz
682	Glinde	Glinde
683	Kürten	Kurten
684	Neviges	Neviges
685	Ennigerloh	Ennigerloh
686	Wenden	Wenden
687	Heusenstamm	Heusenstamm
688	Blankenburg	Blankenburg
689	Schopfheim	Schopfheim
690	Schmalkalden	Schmalkalden
691	Eschwege	Eschwege
692	Waldbröl	Waldbrol
693	Ochtrup	Ochtrup
694	Sulzbach-Rosenberg	Sulzbach-Rosenberg
695	Sarstedt	Sarstedt
696	Mölln	Molln
697	Nottuln	Nottuln
698	Marsberg	Marsberg
699	Oschersleben	Oschersleben
700	Weil der Stadt	Weil der Stadt
701	Burghausen	Burghausen
702	Hechingen	Hechingen
703	Hemmingen	Hemmingen
704	Gilching	Gilching
705	Engelskirchen	Engelskirchen
706	Rhede	Rhede
707	Haiger	Haiger
708	Borna	Borna
709	Bad Aibling	Bad Aibling
710	Seesen	Seesen
711	Bückeburg	Buckeburg
712	Bad Berleburg	Bad Berleburg
713	Zossen	Zossen
714	Mayen	Mayen
715	Tettnang	Tettnang
716	Müllheim	Mullheim
717	Kolbermoor	Kolbermoor
718	Vellmar	Vellmar
719	Bad Tölz	Bad Tolz
720	Bad Pyrmont	Bad Pyrmont
721	Wittlich	Wittlich
722	Schwalmtal	Schwalmtal
723	Haldensleben	Haldensleben
724	Bergneustadt	Bergneustadt
725	Lebach	Lebach
726	Kronberg	Kronberg
727	Püttlingen	Puttlingen
728	Pfullingen	Pfullingen
729	Sömmerda	Sommerda
730	Dillingen	Dillingen
731	Bad Driburg	Bad Driburg
732	Halstenbek	Halstenbek
733	Prenzlau	Prenzlau
734	Oberasbach	Oberasbach
735	Radeberg	Radeberg
736	Alzey	Alzey
737	Eitorf	Eitorf
738	Moosburg	Moosburg
739	Alfeld	Alfeld
740	Taufkirchen	Taufkirchen
741	Crimmitschau	Crimmitschau
742	Burscheid	Burscheid
743	Renningen	Renningen
744	Alzenau in Unterfranken	Alzenau in Unterfranken
745	Konz	Konz
746	Schneverdingen	Schneverdingen
747	Marktoberdorf	Marktoberdorf
748	Wassenberg	Wassenberg
749	Bad Reichenhall	Bad Reichenhall
750	Auerbach	Auerbach
751	Vlotho	Vlotho
752	Bad Dürkheim	Bad Durkheim
753	Hochheim am Main	Hochheim am Main
754	Weißenburg	Weissenburg
755	Bremervörde	Bremervorde
756	Brand	Brand
757	Hoppegarten	Hoppegarten
758	Bönen	Bonen
759	Lahnstein	Lahnstein
760	Heusweiler	Heusweiler
761	Großenhain	Grossenhain
762	Garching bei München	Garching bei Munchen
763	Schwalmstadt	Schwalmstadt
764	Forst (Lausitz)	Forst (Lausitz)
765	Schkeuditz	Schkeuditz
766	Hessisch Oldendorf	Hessisch Oldendorf
767	Werdohl	Werdohl
768	Wörth am Rhein	Worth am Rhein
769	Rhaude	Rhaude
770	Bad Segeberg	Bad Segeberg
771	Parchim	Parchim
772	Bexbach	Bexbach
773	Heidenau	Heidenau
774	Freilassing	Freilassing
775	Freudenberg	Freudenberg
776	Sinzig	Sinzig
777	Kelsterbach	Kelsterbach
778	Nauen	Nauen
779	Ginsheim-Gustavsburg	Ginsheim-Gustavsburg
780	Illertissen	Illertissen
781	Kreuzau	Kreuzau
782	Frankenberg	Frankenberg
783	Weilerswist	Weilerswist
784	Buchen in Odenwald	Buchen in Odenwald
785	Holzwickede	Holzwickede
786	Schwarzenbek	Schwarzenbek
787	Wadgassen	Wadgassen
788	Schwalbach	Schwalbach
789	Bad Säckingen	Bad Sackingen
790	Oerlinghausen	Oerlinghausen
791	Bendorf	Bendorf
792	Bad Münder am Deister	Bad Munder am Deister
793	Wendlingen am Neckar	Wendlingen am Neckar
794	Bad Langensalza	Bad Langensalza
795	Raunheim	Raunheim
796	Thale	Thale
797	Marktredwitz	Marktredwitz
798	Ismaning	Ismaning
799	Remagen	Remagen
800	Bobingen	Bobingen
801	Trossingen	Trossingen
802	Sulzbach	Sulzbach
803	Vechelde	Vechelde
804	Sigmaringen	Sigmaringen
805	Nidda	Nidda
806	Gescher	Gescher
807	Bad Münstereifel	Bad Munstereifel
808	Eutin	Eutin
809	Heilbad Heiligenstadt	Heilbad Heiligenstadt
