	city	city_ascii
361	Maurik	Maurik
362	Arnemuiden	Arnemuiden
363	Zeeland	Zeeland
364	Bathmen	Bathmen
365	Gieten	Gieten
366	Havelte	Havelte
367	Wilnis	Wilnis
368	Nieuwe Pekela	Nieuwe Pekela
369	Rijsbergen	Rijsbergen
370	Ouderkerk aan den IJssel	Ouderkerk aan den IJssel
371	Westenschouwen	Westenschouwen
372	Dalen	Dalen
373	Nederhorst den Berg	Nederhorst den Berg
374	Renswoude	Renswoude
375	Schermerhorn	Schermerhorn
376	Velden	Velden
377	Wanroij	Wanroij
378	Peize	Peize
379	Bolsward	Bolsward
380	Weerselo	Weerselo
