	city	city_ascii
73	Texcoco	Texcoco
74	Playa del Carmen	Playa del Carmen
75	La Paz	La Paz
76	San Juan del Río	San Juan del Rio
77	Monclova	Monclova
78	Guadalupe	Guadalupe
79	Puerto Vallarta	Puerto Vallarta
80	Buenavista	Buenavista
81	Heroica Nogales	Heroica Nogales
82	Campeche	Campeche
83	Soledad de Graciano Sánchez	Soledad de Graciano Sanchez
84	Córdoba	Cordoba
85	Ciudad Acuña	Ciudad Acuna
86	Ciudad Madero	Ciudad Madero
87	Metepec	Metepec
88	Poza Rica de Hidalgo	Poza Rica de Hidalgo
89	San Pablo de las Salinas	San Pablo de las Salinas
90	Chilpancingo	Chilpancingo
91	San Luis Río Colorado	San Luis Rio Colorado
92	Cholula de Rivadabia	Cholula de Rivadabia
93	Manzanillo	Manzanillo
94	Chicoloapan	Chicoloapan
95	Ciudad Valles	Ciudad Valles
96	Cuautla	Cuautla
97	Ciudad del Carmen	Ciudad del Carmen
98	Comitán	Comitan
99	Lagos de Moreno	Lagos de Moreno
100	Guanajuato	Guanajuato
101	Cuauhtémoc	Cuauhtemoc
102	Piedras Negras	Piedras Negras
103	San Martin Texmelucan de Labastida	San Martin Texmelucan de Labastida
104	San Cristóbal	San Cristobal
105	Navojoa	Navojoa
106	Jiutepec	Jiutepec
107	Chetumal	Chetumal
108	Silao	Silao
109	Papantla de Olarte	Papantla de Olarte
110	Tulancingo	Tulancingo
111	Zamora	Zamora
112	Delicias	Delicias
113	Kanasín	Kanasin
114	Dolores Hidalgo Cuna de la Independencia Nacional	Dolores Hidalgo Cuna de la Independencia Nacional
115	García	Garcia
116	Tuxtepec	Tuxtepec
117	Túxpam de Rodríguez Cano	Tuxpam de Rodriguez Cano
118	Colima	Colima
119	Tepatitlán de Morelos	Tepatitlan de Morelos
120	Valle de Santiago	Valle de Santiago
121	San Miguel de Allende	San Miguel de Allende
122	Zacatecas	Zacatecas
123	Boca del Rio	Boca del Rio
124	Santa María Texmelucan	Santa Maria Texmelucan
125	Zinacantepec	Zinacantepec
126	Heroica Guaymas	Heroica Guaymas
127	Apatzingan de la Constitucion	Apatzingan de la Constitucion
128	Miramar	Miramar
129	Ixtlahuaca	Ixtlahuaca
130	Orizaba	Orizaba
131	Ciudad de Atlixco	Ciudad de Atlixco
132	San Pedro Garza García	San Pedro Garza Garcia
133	Villa de Álvarez	Villa de Alvarez
134	Ciudad Hidalgo	Ciudad Hidalgo
135	Chilapa de Álvarez	Chilapa de Alvarez
136	Cuautitlán	Cuautitlan
137	Martínez de la Torre	Martinez de la Torre
138	Tecomán	Tecoman
139	Temixco	Temixco
140	San Antonio Enchisi	San Antonio Enchisi
141	Parral	Parral
142	Huejutla de Reyes	Huejutla de Reyes
143	Las Delicias	Las Delicias
144	San Francisco del Rincón	San Francisco del Rincon
